date,benchmark_hs300,global_60_40,classic_all_weather,dynamic_risk_parity,smart_all_weather
2020-02-13,1232725.4187627684,1677724.1170418388,1553284.3513924154,1585518.6096922671,1560450.9185258218
2020-02-14,1242345.541058791,1658173.61948717,1545974.1617460907,1571131.0100466611,1545285.927996763
2020-02-17,1273343.6633565656,1668853.221932693,1556842.8721005798,1580694.310401083,1553616.8374684488
2020-02-18,1264436.1856560924,1654435.6243784083,1550357.282455883,1571765.2107555324,1544564.1469408786
2020-02-19,1264792.5079573719,1651402.9268243157,1551566.2928119996,1572054.61111001,1544786.4564140532
2020-02-20,1297215.8302604037,1664931.3292704152,1563535.1031689302,1580883.0114645152,1552792.5658879718
2020-02-21,1302204.0525651881,1659753.0317167074,1567569.6135266745,1581021.8118190486,1552585.4753626352
2020-02-24,1290446.1748717257,1640295.2341631914,1562028.6238852327,1571767.1121736097,1543590.784838043
2020-02-25,1287595.7971800158,1642907.136609868,1555703.9342446052,1570511.3125281984,1542882.0943141957
2020-02-26,1275481.6194900593,1630788.9390567366,1550547.0446047916,1558773.912882815,1531372.3037910927
2020-02-27,1275837.941801856,1627184.5415037973,1549371.4549657924,1556813.1132374597,1529256.7132687345
2020-02-28,1226668.5641154062,1590767.1439510507,1521546.2653276073,1528101.2135921323,1501977.5227471213
2020-03-02,1277619.4864307097,1624989.7463984964,1541182.6756902363,1546145.4139468325,1518525.8322262529
2020-03-03,1276550.6087477666,1626394.0488461342,1541794.6860536798,1547449.4143015607,1519718.8417061297
2020-03-04,1286883.331066578,1629861.0512939645,1551285.6964179375,1551341.814656317,1523398.951186751
2020-03-05,1321800.7533871427,1643474.053741987,1562315.80678301,1562470.715011101,1533582.6606681175
2020-03-06,1293653.0757094617,1625737.9561902022,1555320.4171488967,1552605.915365913,1524533.370150229
2020-03-09,1246977.7980335348,1582982.8519186093,1526822.4715555983,1522162.9595807528,1495366.144833086
2020-03-10,1278332.2203593624,1609437.258005164,1540909.8360696163,1536523.6710653722,1509065.1808625143
2020-03-11,1254460.1426869442,1590146.464092197,1530642.1006122797,1525083.4825666114,1498162.816957642
2020-03-12,1232013.2650162806,1564440.0701797083,1511335.5651835906,1505002.194084471,1478975.7531184745
2020-03-13,1210991.5873473722,1550662.8762676977,1492200.4297835515,1488186.405618953,1462268.8893450166
2020-03-16,1152914.7096802182,1512033.2823561658,1458888.6944121646,1456913.0171700586,1431143.9256372734
2020-03-17,1141156.8320148196,1508022.1884451122,1443852.9590694315,1445911.6287377886,1419934.26199525
2020-03-18,1119066.2543511759,1488033.894534537,1434929.4237553552,1433844.5403221447,1408663.598418952
2020-03-19,1106595.7766892875,1481884.9006244405,1426569.488469938,1427660.4519231285,1402553.2349083843
2020-03-20,1123698.1990291546,1503436.4067148226,1442841.2532131814,1447248.5635407404,1421143.0714635518
2020-03-23,1081654.8213707774,1466712.9128056832,1417514.3179850883,1424671.4751749826,1399209.0080844602
2020-03-24,1111940.343714156,1497016.8188970229,1449176.582785661,1454430.186825856,1428188.6447711145
2020-03-25,1145788.8660592902,1527380.2249888408,1474134.2476149013,1477365.5984933618,1450527.3815235195
2020-03-26,1137593.9884061806,1516718.2310811374,1467237.612472812,1472461.7101775017,1445785.2183416807
2020-03-27,1143651.1107548268,1516899.437173913,1471678.8773593947,1474626.3218782765,1448102.4552256032
2020-03-30,1131536.9331052296,1504742.6432671675,1461927.8422746519,1466115.3335956882,1439665.2921752925
2020-03-31,1132605.8554573886,1508731.6493609005,1464499.9072185864,1469944.3453297375,1443162.029190753
2020-04-01,1134031.0778113042,1501282.3554551126,1456955.1721911996,1461978.857080426,1435603.0662719905
2020-04-02,1151846.1001669767,1513542.8615498035,1466623.6371924945,1472226.3688477546,1445923.1034190098
2020-04-03,1142582.3225244058,1504924.3676449733,1463011.6022224724,1467489.8806317253,1441404.4406318164
2020-04-07,1172155.2448835915,1535629.8351806223,1490852.3958611367,1496883.6331123388,1469176.7119504153
2020-04-08,1166810.7672445348,1534293.9365193308,1488931.6016368049,1495781.96745979,1468499.8879318705
2020-04-09,1170730.0896072353,1543381.2378581448,1494585.9074129264,1503301.4018649496,1474770.1647051459
2020-04-10,1166454.5119716933,1535484.2391970637,1489878.1131895024,1497903.8363278224,1470271.242270304
2020-04-13,1158972.2343379082,1529423.940536088,1485908.3189665321,1494122.8708484129,1467348.7206274068
2020-04-14,1181062.8567058812,1546723.5418752178,1500695.524744016,1507477.4054267257,1478502.899776517
2020-04-15,1173224.2790756118,1553670.1432144525,1503551.1305219536,1510497.2400627653,1481434.7797176964
2020-04-16,1173936.9014471006,1552584.0445537926,1503919.3363003454,1510735.5747565364,1481685.7604510074
2020-04-17,1186051.1238203472,1568608.5458932377,1509444.0420791912,1516550.1095080432,1486246.9419765123
2020-04-20,1191751.9461953521,1570101.8472327883,1509806.1478584914,1517675.6443172903,1487071.0242942732
2020-04-21,1177499.9685721155,1558938.5485724441,1504067.8536382455,1511254.8791842824,1482003.8074043526
2020-04-22,1189614.1909506372,1566413.3499122052,1509396.5594184538,1516707.214109024,1487020.5913068124
2020-04-23,1187120.1133309177,1572160.0512520715,1516321.1651991166,1522972.0490915198,1492833.2760017153
2020-04-24,1175718.5357129565,1564904.4525920432,1512487.3709802334,1519579.984131774,1490353.3614891232
2020-04-27,1181775.6580967547,1580979.3539321201,1519996.2767618045,1527120.8192297912,1496603.3477690986
2020-04-28,1190326.8804823116,1589432.8552723024,1522380.28254383,1530269.7543855764,1499429.1348417038
2020-04-29,1197452.9028696278,1603792.25661259,1534257.6883263101,1539173.0895991332,1507076.922707001
2020-04-30,1217762.0252587032,1619699.2579529828,1547610.6941092445,1551824.8248704672,1517401.2113650525
2020-05-06,1221325.0476495384,1617012.5592934813,1545608.5998926333,1546932.5601995823,1512929.7008159205
2020-05-07,1218830.9700421328,1610969.1606340848,1539583.3056764766,1539607.5955864831,1506241.9910596674
2020-05-08,1233795.592436487,1619764.5174947935,1548788.9810607743,1546961.6369511744,1512570.002896356
2020-05-11,1231301.514832601,1615913.2569837018,1545019.7925647055,1544774.1912772032,1510532.7489994562
2020-05-12,1230945.237230475,1607257.196585732,1540025.704155984,1541251.7456389354,1507439.7962613779
2020-05-13,1234151.9596301094,1604475.6363008933,1539594.115834617,1541601.1000363734,1507600.8446822127
2020-05-14,1222394.0820315038,1592474.3761291946,1533043.727600611,1536234.7544695204,1502923.5942620514
2020-05-15,1215624.4044346588,1596070.1160706447,1537558.8394539733,1540303.4089383788,1506498.9450009845
2020-05-18,1219900.026839574,1600651.7561252525,1544751.05139471,1542839.3634429518,1508776.696899104
2020-05-19,1230232.7492462504,1615369.796293027,1549176.5634228291,1548456.0179832417,1513969.2499565003
2020-05-20,1224531.9716546873,1605215.736573977,1544141.6755383369,1542513.1725592518,1508761.6041732647
2020-05-21,1215268.1940648851,1602861.976968111,1539483.58774124,1538722.427170985,1505536.1595494885
2020-05-22,1184626.416476844,1585073.9174754387,1526804.2000315455,1528565.7818184434,1496742.8160852627
2020-05-25,1185339.0388905646,1595210.8580959684,1530482.2124092602,1529601.8365016305,1498053.2737806784
2020-05-26,1201728.8613060461,1605677.2988297092,1537310.324874391,1534487.6912205487,1502525.4326358268
2020-05-27,1195315.4837232893,1603053.9396766704,1533012.637426945,1529432.045975201,1498159.892650799
2020-05-28,1197097.0061422943,1607250.4806368598,1537800.5500669286,1533431.9007655904,1501577.1538256858
2020-05-29,1202797.8285630608,1602318.2217102873,1534764.3627943492,1531445.855591719,1499943.6161605788
2020-06-01,1239140.4509855893,1615834.6628969614,1548850.6756092133,1544587.0104535904,1511124.6796555691
2020-06-02,1243059.77340988,1614376.3041968911,1547045.388511528,1541206.3653512073,1508241.8443107482
2020-06-03,1242703.4958359331,1619251.3456100852,1547148.2015013,1541029.7202845719,1508187.6101262064
2020-06-04,1243416.118263748,1622914.7871365529,1547399.8145785362,1540826.3752536876,1508122.4771020352
2020-06-05,1251611.040693326,1623417.5481763028,1546925.3135432438,1540741.5324985571,1508256.1867183263
2020-06-08,1258380.7631246662,1631780.7668014134,1550991.4538524314,1544320.4351808575,1511152.7950549969
2020-06-09,1268000.885557769,1638768.5854672801,1555776.7942355128,1549820.7378633686,1515999.5051683425
2020-06-10,1264794.2079926352,1633682.6041739061,1553958.2346924946,1547393.3405460906,1514246.6170585025
2020-06-11,1251611.1304292644,1622427.8229212945,1548677.0752233823,1542540.4432290236,1509738.9307256164
2020-06-12,1255174.1528676564,1612357.5417094487,1544421.5158281813,1537705.0459121673,1505043.4461698239
2020-06-15,1234865.075307812,1596154.760538372,1533394.4565068977,1529450.6485955217,1497771.863391265
2020-06-16,1256955.6977497311,1621088.0794080675,1547354.8972595374,1540980.1512790872,1508421.6823900791
2020-06-17,1258380.9201934137,1623575.198318538,1548167.4380861057,1541692.6539628634,1509518.903166406
2020-06-18,1269426.24263886,1624648.4172697873,1550681.5789866091,1542823.2566468506,1510217.3257203854
2020-06-19,1287953.8650860703,1628663.7362618183,1554254.6199610531,1546685.459331049,1513750.0500521567
2020-06-22,1289379.0875350444,1624429.6552946342,1554476.7610094436,1545877.8620154578,1512881.6761618597
2020-06-23,1296148.809985783,1625637.2743682384,1553511.3021317862,1544995.1647000778,1512701.504049634
2020-06-24,1308975.6324382853,1632621.193482634,1561239.3433280871,1551316.3673849087,1517673.9337156203
2020-06-29,1296148.8548925526,1616613.1126378241,1551779.6845983514,1542754.1700699506,1509925.265159957
2020-06-30,1313963.8773485841,1623358.031833812,1557723.8259425857,1547322.4727552037,1513800.4983827847
2020-07-01,1347456.0998063807,1641110.951070601,1574024.4673607955,1558949.1754406677,1523367.1333842427
2020-07-02,1382373.5222659416,1660143.2703481936,1588443.5088529864,1573213.4781263429,1535118.970164471
2020-07-03,1413371.644727268,1671904.089666594,1599870.8504191646,1584064.9808122288,1544352.5087236096
2020-07-06,1529881.7671903593,1721013.109025805,1644128.8920593355,1620764.983498326,1574818.049061798
2020-07-07,1512779.389655216,1709717.61102583,1634720.3644735052,1613494.7454846343,1566238.248579176
2020-07-08,1534870.0121218378,1714987.8751873337,1641923.6427727495,1619862.67585343,1573512.7519031686
2020-07-09,1561236.2345902254,1722632.7394010304,1650108.321078147,1628848.5062246127,1583114.5552745736
2020-07-10,1530238.1570603785,1708879.8036669244,1636490.3993896982,1619927.2365981818,1573292.9586933944
2020-07-13,1565868.1795322974,1731470.1679850195,1653345.0777074036,1635981.4669741383,1590305.5621596347
2020-07-14,1550547.3020059825,1723824.2323553201,1648525.5560312632,1629520.2973524812,1583188.4656732986
2020-07-15,1529881.9244814336,1721061.0967778305,1644006.4343612778,1624889.6277332117,1577553.1692343892
2020-07-16,1448645.546958651,1695383.161252554,1621085.7126974487,1603820.2581163296,1554407.972842911
2020-07-17,1466104.2694376344,1701919.9257794956,1623669.191039775,1605199.6885018353,1556047.8764988673
2020-07-20,1509572.8919183845,1718480.6903586588,1641900.8693882579,1618130.3188897287,1570544.1802022615
2020-07-21,1513848.5144009015,1732861.3549900479,1650960.3477428984,1628954.2492800104,1581012.2839530983
2020-07-22,1532732.436885185,1735254.0196736671,1660720.2261036956,1637942.1796726803,1590124.9877513803
2020-07-23,1523468.6593712356,1734499.5844095205,1659852.1044706511,1639101.6100677382,1590686.491597112
2020-07-24,1447933.0818590529,1698075.7491976118,1633988.5828437652,1614640.4404651849,1564808.695490297
2020-07-27,1457909.504348638,1700071.2140379457,1641244.861223038,1621860.2708650203,1572003.7994309387
2020-07-28,1470380.02683999,1706386.378930526,1645433.3396084704,1625490.201267245,1576070.103419041
2020-07-29,1517411.6493331096,1716106.543875357,1655884.8180000626,1634765.4316718588,1586493.5074546079
2020-07-30,1504941.1718279968,1714188.4088724426,1651709.2963978155,1630364.1620788616,1581948.0115376425
2020-07-31,1517767.994324652,1722736.9739217868,1659999.9748017287,1637358.0924882542,1589338.6156681492
2020-08-03,1544490.5168230748,1734797.2390233937,1670376.6532118039,1644461.3229000363,1597336.7198461315
2020-08-04,1545915.7393232659,1741168.5041772681,1674034.7334280405,1649612.3647742085,1602287.454551593
2020-08-05,1546628.3618252247,1739985.6693834132,1679562.970161192,1656518.8136237308,1610170.1720521173
2020-08-06,1540214.9843289524,1741380.7346418337,1682190.9069915318,1657870.8625242428,1611978.6896090263
2020-08-07,1523112.606834448,1743816.7999525333,1683151.4439190682,1658280.5114757486,1612630.6072223245
2020-08-10,1528813.4293417125,1749953.8653155162,1686771.1809438083,1659823.6604782525,1613959.524892016
2020-08-11,1512067.351850746,1743996.8307307868,1675984.41806576,1650505.209531758,1603724.942618106
2020-08-12,1500665.7743615478,1734144.4961983494,1652175.4552849308,1629380.4586362692,1580805.8604005983
2020-08-13,1495321.2968741187,1745672.161718207,1662931.1926013285,1639567.4077917906,1591335.3782394975
2020-08-14,1527744.619388459,1752735.027290365,1671866.6300149607,1646844.0569983257,1598824.896134808
2020-08-17,1563018.3419045687,1767772.2929148264,1688518.3675258346,1657989.0062558784,1610027.814086534
2020-08-18,1560524.2644224477,1767611.8585915961,1694379.8051339583,1663928.6555644532,1616697.3320946803
2020-08-19,1533445.486942096,1766182.1243206782,1687833.4428393398,1657620.404924054,1610119.9501592515
2020-08-20,1515274.2094635142,1756077.0901020765,1674552.780641986,1644561.4543346844,1596678.3682802515
2020-08-21,1529882.5319867025,1766930.7559357951,1681088.8185419047,1651629.5037963488,1603689.8864576854
2020-08-24,1540571.5545116605,1783646.8218218384,1688018.5565391039,1659444.1533090514,1611120.104691557
2020-08-25,1543778.2770383884,1801614.28776021,1695810.794633591,1667521.6028727954,1619452.3229818707
2020-08-26,1522756.599566887,1783283.5537509145,1682260.5328253736,1656596.4524875856,1608505.7413286313
2020-08-27,1535583.4220971558,1800845.0197939556,1693926.8711144596,1667070.8021534258,1619658.1597318433
2020-08-28,1577270.5446291952,1819864.285889338,1708096.5095008565,1677642.4518703197,1630271.0781915109
2020-08-31,1561949.667163005,1836723.5520370654,1715375.9479845718,1685582.701638272,1638298.5967076386
2020-09-01,1574063.889698586,1833432.6024771417,1718491.0821056133,1686399.7792572859,1638970.391000231
2020-09-02,1572638.712235938,1847989.6197771113,1722057.6889410196,1690287.2743493102,1643817.601415258
2020-09-03,1565512.7347750608,1867523.13713345,1725783.2958712648,1696461.3694723826,1651003.2118861126
2020-09-04,1545916.2573159551,1817530.354546162,1699778.3028963571,1671771.664626506,1624667.6224127996
2020-09-07,1511355.1798586205,1775492.5720152517,1675649.910016303,1648524.2598116822,1600255.9329953233
2020-09-08,1519906.4024030576,1798031.6895407238,1688436.2172311104,1660687.5550279145,1613089.7436336882
2020-09-09,1480357.1249492662,1765444.407122583,1669160.1245407867,1643058.7502752044,1594556.1543278983
2020-09-10,1481782.347497247,1775085.3247608328,1675046.9319453393,1648071.145553555,1599784.6650779585
2020-09-11,1494609.1700469991,1769537.0424554783,1672498.4394447757,1645658.1408629685,1597136.475883873
2020-09-14,1504229.292598524,1777246.5602065239,1676307.8470391037,1649154.8362034473,1601028.986745646
2020-09-15,1516699.8151518204,1790036.6780139736,1685021.4547283298,1655394.8315749941,1607707.097663282
2020-09-16,1506723.4377068894,1790553.7958778322,1684396.4625124629,1655428.6269776109,1607746.8086367855
2020-09-17,1496390.760263731,1773529.7137981043,1674190.370391509,1645548.1224113007,1597459.8196661607
2020-09-18,1539503.0828223452,1795219.4317747941,1690999.8783654766,1657654.1178760654,1609926.7307514125
2020-09-21,1519906.605382732,1783758.149807906,1684343.3864343723,1652209.9133719078,1604134.5418925444
2020-09-22,1499597.5279448922,1769878.3678974446,1668916.6945982045,1641501.90889883,1593469.3530895617
2020-09-23,1504585.750508825,1776041.0860434142,1668302.10285698,1642118.8044568347,1594586.564342468
2020-09-24,1477150.6730745307,1750007.804245819,1648473.0112107063,1625623.3000459245,1577738.675651268
2020-09-25,1478219.5956420102,1748817.9225046642,1650165.0196593911,1625649.9956661016,1577673.7870159664
2020-09-28,1481782.6182112633,1757205.9408199536,1653642.2282030422,1628165.3913173685,1580531.7984365677
2020-09-29,1485701.9407822897,1761307.8673916915,1658825.462441666,1631158.6717597272,1583728.2957530755
2020-09-30,1480713.7633550898,1756860.0728350654,1655888.6649377157,1629898.3756153674,1582563.578737779
2020-10-09,1513849.6859296642,1780134.6782788672,1671121.8674339615,1640876.679479169,1592152.0617368626
2020-10-12,1566582.1085060122,1799756.9837230965,1690508.4699304034,1656655.2833511329,1606574.744750327
2020-10-13,1572282.9310841342,1806033.0891677537,1692378.3724270414,1657782.1872312592,1607292.5277781738
2020-10-14,1563731.753664031,1800757.694612839,1685626.1749238758,1654947.1911195489,1604671.3108204033
2020-10-15,1559456.176245702,1787015.9000583524,1677698.6774209065,1647357.695016003,1597933.6938770178
2020-10-16,1554467.9988291478,1788627.0055042934,1679515.2799181333,1650124.9989206216,1600634.1769480174
2020-10-19,1543422.721414368,1790100.6109506625,1679456.6824155564,1651447.8028334058,1601957.7600334038
2020-10-20,1554111.744001363,1785605.6163974595,1677192.2849131755,1650190.9067543556,1600921.8431331776
2020-10-21,1556249.5665901334,1786812.9218446845,1678857.787410991,1651915.7106834722,1602618.8262473405
2020-10-22,1550548.7891806785,1778875.4272923376,1674557.0899090027,1649783.114620756,1600895.2093758935
2020-10-23,1530596.011772999,1772747.5327404188,1668091.8924072112,1645360.4185662074,1596757.6925188377
2020-10-26,1517769.2343670954,1761524.2381889282,1659329.8949056156,1640046.8225198279,1591861.575676174
2020-10-27,1522757.4569629666,1760263.0436378657,1661461.5974042164,1641590.9264816176,1593538.6588479036
2020-10-28,1537009.4795606139,1757266.8490872316,1661501.5999030136,1640934.5304515767,1593017.642034028
2020-10-29,1552686.7021600371,1755215.8545370256,1659966.4024020073,1637845.7344297064,1590456.825234548
2020-10-30,1520263.4247612362,1739850.0599872477,1648072.2049011972,1627702.0384160075,1581569.708449465
2020-11-02,1530239.8473642112,1747146.9654378982,1655690.107400583,1634774.34241048,1588184.7916787798
2020-11-03,1548411.1699689627,1766706.0708889773,1668473.109900166,1645601.446413125,1597647.2749224936
2020-11-04,1561594.2925754904,1789752.7442604846,1683307.2018399453,1654047.241923943,1605552.2236606074
2020-11-05,1588673.115183795,1804189.5502521354,1694694.3030110053,1663444.3657017506,1614461.726334355
2020-11-06,1589385.7377938759,1797592.5562442571,1694812.604182158,1662764.5895442946,1613813.0290083124
2020-11-09,1623946.8604057338,1820367.3622368497,1710356.005353402,1672876.61345158,1623217.33168248
2020-11-10,1614326.7830193685,1808465.6682299129,1697095.5065247384,1666184.2374236125,1617155.2343568578
2020-11-11,1597580.7056347802,1804894.2742234475,1694442.5076961666,1664097.8614603966,1615056.1370314457
2020-11-12,1596511.8282519698,1807560.580217453,1695791.1088676874,1665239.1855619375,1616039.7397062439
2020-11-13,1578340.5508709361,1797794.6862119292,1688736.7100392997,1659717.6097282404,1610613.142381252
2020-11-16,1597224.47349168,1814620.892206877,1702261.7112110043,1668468.5339593105,1618588.345056471
2020-11-17,1594017.7961142017,1809737.9982022955,1699766.3123828007,1666213.8582551526,1616436.7477318996
2020-11-18,1591523.7187385012,1805168.8041981854,1696280.0135546897,1663932.782615772,1614266.6504075385
2020-11-19,1606488.3413645783,1804136.3101945464,1694430.4147266704,1663395.7070411737,1614002.453083388
2020-11-20,1611832.8639924338,1807687.0161913785,1697878.5158987432,1665578.931531363,1615947.5557594474
2020-11-23,1632498.2866220674,1816832.7221886818,1708060.4170709085,1674078.7560863446,1624157.1584357175
2020-11-24,1621096.7092534797,1817847.6281864569,1700920.6182431658,1670652.880706124,1620833.7611121978
2020-11-25,1599006.1318866701,1814005.334184703,1692905.419415515,1664910.8053907058,1615375.863788888
2020-11-26,1601500.254521639,1814021.1401834204,1692757.820587956,1665250.1301400955,1615867.566465789
2020-11-27,1626797.5771583873,1819334.6461826093,1698639.4217604897,1670427.7549542983,1621106.6691429003
2020-11-30,1617890.0997969138,1814668.6521822696,1689137.4229331154,1664274.779833319,1615343.171820222
2020-12-01,1657439.4224372194,1827014.2581824013,1699529.3241058332,1669826.7047771623,1620584.8744977538
2020-12-02,1653520.1450793045,1827780.7853430046,1703261.7019586433,1670334.3291658342,1620822.7427154963
2020-12-03,1652807.5677231688,1823584.547759811,1702343.5331537125,1670182.50800314,1620226.3510802907
2020-12-04,1656726.8903688127,1822047.4102993994,1702277.5643905257,1671449.3869566603,1621365.6594457428
2020-12-07,1641049.7130162364,1811303.87296178,1692660.9956690862,1664099.6660264037,1613798.4678118522
2020-12-08,1635348.9356654396,1808978.9357469627,1694676.426989397,1665159.9452123798,1614331.2761786191
2020-12-09,1613970.9583164223,1802980.6986549566,1686589.8583514616,1660593.7245145978,1609561.9845460434
2020-12-10,1610407.9809691855,1798527.0616857717,1682668.6897552835,1658207.3039330665,1607621.7929141254
2020-12-11,1590455.2036237288,1792786.3248394171,1677565.7212008655,1653777.0834677953,1603059.4012828646
2020-12-14,1606132.426280052,1790610.488115903,1675253.7526882112,1652795.3631187933,1601938.109652262
2020-12-15,1611476.9489381562,1788968.7515152388,1676740.584217324,1654657.3428860696,1603431.8180223168
2020-12-16,1615039.9715980408,1796218.5150374344,1682076.5157882066,1657375.1227696333,1605913.4263930293
2020-12-17,1640337.294259706,1804715.7786824994,1690691.047400863,1662639.1027694934,1611368.3347643996
2020-12-18,1630004.6169231522,1807077.0424504431,1693635.3790552958,1663011.0828856595,1611612.6431364282
2020-12-21,1646038.1395883793,1812560.2063412757,1700900.510751509,1669413.8631181403,1617743.0515091142
2020-12-22,1618603.0622553877,1796687.2703550062,1684842.9424895053,1659475.243466945,1607639.0598824583
2020-12-23,1633211.3849241775,1801091.634491645,1687911.9742692881,1663155.6239320831,1611429.0682564606
2020-12-24,1633211.4075947485,1799756.298751201,1687738.4060908612,1660856.0045135631,1608973.2766311208
2020-12-25,1648176.030267101,1806271.6631336845,1694340.8379542269,1665256.4852113947,1613340.5850064391
2020-12-28,1653164.2529412354,1807710.127639105,1694594.0698593894,1662542.8660255868,1610572.693382416
2020-12-29,1647463.4756171515,1808894.692267472,1691943.0018063516,1662841.2469561487,1610783.8017590505
2020-12-30,1670266.6982948496,1811748.2295787951,1695211.323715117,1667622.5434030893,1615110.8048563434
2020-12-31,1709103.4209743298,1819918.0363865755,1704042.7241099053,1674455.1449074724,1621263.3317956433
2021-01-04,1725849.5436555922,1818585.6431948908,1708071.6245047245,1675707.846411974,1622069.4587370602
2021-01-05,1761123.2663386373,1814300.1500037413,1708978.8248995752,1676988.4479165936,1623139.285680594
2021-01-06,1778581.9890234645,1817560.4568131268,1713131.6252944567,1681049.9494213315,1627060.2126262453
2021-01-07,1820269.1117100748,1827026.4636230476,1718465.025689369,1683457.3509261876,1629597.4395740142
2021-01-08,1810292.734398468,1835581.2704335034,1720635.9260843126,1688437.5524311622,1634222.0665239007
2021-01-11,1787845.8570886438,1826008.9772444943,1705312.1264792872,1680361.0539362547,1626879.3934759053
2021-01-12,1844853.8797806026,1837752.8840560205,1718760.8268742927,1689641.5554414657,1635297.1204300276
2021-01-13,1837015.302474345,1836910.890868082,1718405.1272693293,1689171.656946795,1635005.3473862682
2021-01-14,1800316.4251698707,1834943.497680679,1713604.9276643968,1689350.4584522427,1635455.574344627
2021-01-15,1794259.3478671801,1831547.604493811,1713153.1280594957,1688326.4599578085,1634177.3013051045
2021-01-18,1815281.070566273,1833422.5113074784,1715403.4284546254,1691658.9614634926,1636844.7282677006
2021-01-19,1788558.5932671495,1832999.318121682,1712904.0288497861,1694572.062969295,1639367.3552324157
2021-01-20,1799247.6159698104,1837368.2249364203,1716853.9292449781,1700412.164475216,1644773.0821992496
2021-01-21,1832739.838674255,1856017.9317516943,1731108.729640201,1708674.5659812551,1652750.509168203
2021-01-22,1833808.761380484,1851464.5385675041,1726450.530035455,1705400.6674874127,1649853.9361392756
2021-01-25,1857324.584088497,1854491.1453838493,1726224.23043074,1709045.1689936887,1653393.0631124675
2021-01-26,1814568.606798295,1839379.8522007305,1714705.930826056,1696134.8705000828,1641335.7900877793
2021-01-27,1818131.6295098776,1845545.559018147,1716502.6312214034,1698271.0720065953,1643410.417065211
2021-01-28,1769674.852223245,1814259.0477960992,1694815.6111767816,1679820.9157332266,1625321.4114447627
2021-01-29,1756491.7749383973,1809947.8047372138,1691976.6459180787,1676208.8242137781,1621458.6178817686
2021-02-01,1778938.6976553344,1813937.2617456708,1699710.4806856816,1681823.1326949962,1627091.9243192808
2021-02-02,1807442.7203740568,1832183.918821476,1708820.9154795923,1691304.8411768808,1637049.9307572986
2021-02-03,1805304.9430945646,1835980.6759646344,1706744.2502998125,1691285.2496594319,1637199.7371958224
2021-02-04,1801385.665816858,1829733.2331751508,1700521.9851463444,1686167.6581426496,1632150.7436348523
2021-02-05,1804236.0885409368,1840297.5904530315,1703593.7200191906,1687054.866626534,1633140.3500743879
2021-02-08,1829889.7112668017,1846790.0477982815,1710970.0549183525,1690715.575111085,1636837.4565144298
2021-02-09,1879059.1339944522,1858233.8052109058,1723485.5898438327,1697960.683596303,1644126.8629549777
2021-02-10,1920033.6567238888,1869286.7626909097,1733620.7247956328,1706519.1920821876,1652994.8693960318
2021-02-18,1904712.7794551118,1874252.020238299,1731723.3597737548,1708985.300568739,1655806.975837592
2021-02-19,1916114.4021881209,1882315.477853078,1738790.1947782012,1712971.9090559573,1659605.9822796586
2021-02-22,1842360.3249229167,1874265.835535253,1735603.0298089744,1709902.217543843,1655563.9887222312
2021-02-23,1837015.847659499,1865872.9932848287,1732290.1648660754,1707761.1260323955,1653290.89516531
2021-02-24,1784639.7703978678,1847927.351101811,1718208.399949507,1696100.534521615,1640894.2016088958
2021-02-25,1802811.0931380237,1866221.0089862044,1728517.235059271,1703896.7430115016,1648879.8080529873
2021-02-26,1749722.415879967,1830517.1669380146,1700044.9701953698,1679960.6515020553,1624687.8144975854
2021-03-01,1781433.138623697,1848441.6249572472,1711844.6053578053,1689345.759993276,1634310.12094269
2021-03-02,1756848.4613692143,1852964.3830439067,1708714.7405465795,1691495.0684851645,1636394.6273883006
2021-03-03,1794259.9841165193,1866099.2411979993,1722502.175761694,1699775.7769777202,1644717.0338344183
2021-03-04,1734757.906865612,1841561.3910995296,1704083.6572431517,1684626.3991509432,1629139.2788410424
2021-03-05,1727275.6296164922,1831032.6534545817,1695078.399548602,1680602.5048142055,1624953.593382146
2021-03-08,1661003.85236916,1826122.3159245527,1690054.1418730938,1677111.8105093467,1621246.7079636846
2021-03-09,1625017.575123616,1818698.978509452,1682032.9842166281,1670338.8162363698,1614526.6225856612
2021-03-10,1632499.8978798606,1824900.9412092883,1687271.0265792075,1673636.8219952767,1617408.8372480797
2021-03-11,1678462.6206378932,1844578.3040240707,1704547.2689608329,1686208.0277860698,1630571.3519509428
2021-03-12,1683094.5433977142,1851157.1669538084,1706013.0113615058,1687068.9336087524,1631830.166694254
2021-03-15,1646751.966159324,1848947.8299985104,1706087.1537812275,1685542.4394633265,1630330.7814780162
2021-03-16,1658509.888922722,1857300.4931581856,1710856.29622,1689056.4453497946,1634016.5963022327
2021-03-17,1666704.8116879093,1855428.2564328432,1710952.4386778243,1689907.651268159,1634675.7111669064
2021-03-18,1680956.8344548855,1859798.2198224922,1715772.5811547025,1694348.257218423,1639135.5260720407
2021-03-19,1631431.157223651,1836394.8833271414,1699311.9236506354,1682065.963200588,1626629.741017639
2021-03-22,1651740.2799942056,1846010.6469468002,1705441.266165625,1686826.2692146576,1631696.3560037042
2021-03-23,1635706.8027665494,1844746.8106814774,1703554.6086996724,1684428.1752606337,1628922.1710302394
2021-03-24,1608628.0255406832,1833173.7745311821,1693236.4512527797,1678049.1813385186,1621935.3860972482
2021-03-25,1607202.8483166064,1829566.1384959235,1692732.593824948,1677427.2874483154,1621245.3012047333
2021-03-26,1644258.0710943195,1843935.5025757102,1702758.5364161786,1684241.293590026,1628658.8163526983
